Column1,Column4,Column5,Column6,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,OK.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,So,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"So Hold on, um me ju June, July.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"So I need to talk to you know what I'm saying? How much was it after the a so after April, May, when June Bill came in? How much was a T and t charging me for Internet.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Me. J.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"May, June, July and August. We're now in August.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Yes, hold?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Um,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Okay, here.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"OK, so on, uh, may twenty fifth, uh, the this bill was issued may twenty fifth. So this is, uh, the billing cycle from me twenty sixth of June twenty fifth. So you're already billed for the fifteen dollars. Since the access program was removed. So supposed to be this is the time that you need to pay the fifteen dollars. However, since.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"We haven't received a payment for this, uh, the bill the next bill generated it already includes the late payment fee for nine dollars and ninety nine cents plus the regular, uh, your rate for fifteen dollars. That is the reason that you have a past due balance of thirty nine dollars and ninety nine cents?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Four months.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"OK, and the whole bill together is sixty four ninety eight, OK?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Yes, yes.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Let me check let me work on that hold on.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Um,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Is the latest I can pay the whole When is the latest I can just pay the whole amount, because I don't have that right now. So When is the latest with what the latest payment agreement that you could set up.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"So just to make sure you wanted to set up payment arrangement a one time, payment arrangement for sixty four dollars and ninety eight cents? Is there a {voice.profanity:****} correct.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Hold on. Let me check.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,What's the latest that you can schedule that out?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Very five, please bear with me. I'm trying to check the availability. Hold on, OK?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Thank you so much.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I'm,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Alright, uh, is there you. Thank you so much for patiently waiting on the line, so I actually dry, uh, to check, um, if we could Uh process the payment arrangement on the account. However, it shows here in my end that the account is currently not Uh eligible for payment arrangement since this is already a two months bill, and we need to settle at least the past due amount to make sure that the service will not be interrupted.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,OK.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Yes, uh, we could actually make a payment today here on my end, or you can actually pay your bill on your online app, or on the A t t website.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"I I have to I have to OK, I can go to the a T and t website That's not the problem I know how to get to that the problem is not having The funding to pay it because I'm thinking that ATT Bill was going on. I mean, do you? Is it. Do you follow what I'm saying?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Yes, I understand. I?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"If right, so if I didn't know that I didn't know I wasn't aware that I had a bill is what I'm trying to see I was know where that I had a bill. So, when I had got a call stating that I got a bill. I'm thinking OK so Something must be going on with. The ATT So what? What? That's why I'm seeing what's the earliest ask her supervisor. Can I pay it. Give me to the twentieth the twenty eighth and pay it.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,It,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Um,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I didn't I'm not even know I have a bill. That's past two months past due?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Can't see if so, see if the supervisor can approve it and I can pay it, um, you know.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"It one Bill is already due on the sixteenth That's next That's next week, so I him What's the latest Can I pay it around like the twenty eighth, or the last Friday in a month.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Yeah, I understand that Um, hold on.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Yeah, I would, I would really love to assist you with this extending your payment here.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Now you try to give me time to pay the bill I didn't even know that it was past due?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"However, um, it really shows here that the account is not eligible for any arrangement since this is already up to month's bill as a resource.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Um,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,OK.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"OK, I thought you.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"That I was not I I get that I I'm following what you're saying, I have an Inter standing I understand everything you're saying, a person can't pay a bill. If they not aware of it. I just became aware of it, so I need to speak to a supervisor. If possible, where we can get some type of arrangements made to give me time to pay the bill. It's two months behind ain't even know that I had a bill is what I'm saying to you, so can you get somebody else that can override that I I don't have I don't have it right now it, so don't have a payment. I didn't even know I had a bill.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Yeah, I understand, um fees bear with me, I'll go ahead and get the supervisor. For you OK?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I don't have the payment money.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Yeah.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Can you explain to them what's going on, because I hate to have to tell my story over again. You're the second person I?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Um,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"problem, okay, please bear with me, OK?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"OK, you.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Alright, thank you.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I need to get with another Internet coming crazy.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Hello, thank you for patiently waiting. This is Ken from a T and t. One of the a T and t supervisors here. I've got it right. I'm speaking with pho",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"is actually relate to me by uh, my our representative that you're actually calling all about the billing and same hearing this, right?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Correct,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I'm trying to.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Yeah, I was trying to straighten it out. It didn't realize I had a bill, so now, I'm two.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"And I'm What I'm saying is I get that it's the the do the account is past due. But you know, without any money, and not knowing that the bill was due. I mean, I also have a wireless account with a T and t, so if I knew that I had no That was two months behind, I would have paid that bill as well, but ever Right now, I'm unable to pay it, so I'm asking until I can make further arrangements on what to do, even if I'm gonna keep the Internet, here it is, I got a Internet bill don't even know I have it, and I'm in lieu of getting it turned off because the a C, p.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Um,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"I hear you, of course, I'm also a consumer as well, actually before I?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"You were referred over to me my representative I had explained you know the situation, we've actually checked the account already and",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Apparently, with the current situation? We really no.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,We don't have any option.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"ended and I get things happen, so I'm not even gonna hop on that, but I need to know what's the latest Can you schedule it out? Because if I don't know if I have a bill. I don't have it, I didn't even know that the bill was upon me for the Internet, so you guys can't extend it out and any type of way.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Yes, me, I guess. The amount. And if I knew about the bill I It wouldn't have been two months time.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,If I even wouldn't do that. It's canceled out.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"I mean, I I never got a bill Um No one never gave me a letter. No one just Someone just called me from a T and t this week stating that I have a bill. I'm like a billing what I have a wireless bill, but that shipping now should be zeroed out.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Currently, for us to really extend the bill Apparently, it really requires to least pay the past due on the account, but I do get the fact that you're really concerned about the the amount though we do apologize for the inconvenience of what happened.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Indeed, uh, I wish we can actually do a different option you know different avenue currently This is really what's allowed in our current systems.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,So,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"OK, well, I don't know what can I have someone come pick up the box got to go with somebody else for Internet. I mean, fifteen dollars. I'm sure. Every Internet company has that going on.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Because I'm paying for a bill that I don't even know I had and I can't get in any Lincoln see I'm paying it.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,And I'm trying to pay the bill. I can see if I wasn't trying to pay it.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,And I'm trying to pay the bill just wasn't aware of it.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,I do apologize for the inconvenience though.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Maybe I just I have to go with somebody else altogether when someone come out and pick up the Internet box.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"I I maybe Maybe I'll just go with somebody else for Internet altogether. I mean, I get it. It's not your fault about The ATT but I wasn't aware of it was over, either, so I got a two month, Bill standing with you all, and you all just now call me about it and I have to get payment on the spot and I even know about.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"You know what, um",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"hear you. How about this, uh, Here's what I what I can do, I may not be able to you know make an extension in my end, but I don't want to still lose you as a valued customer.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"What We'll do is We'll get help, with one of our colleagues from the side of our retention group, you know, to assist you?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"And it's two months, and we're in August. Now that doesn't make sense to me.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,With be OK if you stay on the line.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,OK.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Sure.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Yeah.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Alright, I'll your effort over so Just make sure that you don't hang up. Because we got you over, okay?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,No problem.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Appreciate your time once again.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Yeah.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"I don't even I guess they just rolled me over to somebody else OK, I'm gonna have to break that my whole story again, uh, I'm calling in regards to the internet My first name is last name is dire and I'm trying to figure out, uh,",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Oh,",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"About a payment plan that I can set up. I was on the a C, p program for my understanding, that it did.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Um,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"My Bill is two months behind even know that it ended so I was asking to give me time to pay the bill if I didn't know about it, I can pay it.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"So, two months ago to so I have a wireless bill also with a T and t, so my thing is, I mean it's not with a known about the first. I mean, if I'm paying my wireless bill would not want I paid the Internet, Bill. I need some more time to pay the bill, or I mean, I was thinking it's not that it's just not a good deal if I go with a T and t, or first Internet and someone could just come pick up the box and I can just go with another company. I mean, I didn't even know about the",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Right.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,For number one and I can't get the extension on paying it.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I'm trying to I'm trying to pay it.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"I see OK, and definitely",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,OK.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Alright, and I do understand.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Um, and I'll be happy to assist",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Yeah.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,mean?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Well, I know where it's coming from. I mean, I'm being charged because there's no they longer no longer paying for it, OK? That's fine, but I didn't even know about the bill, so now, here it is two months later, or three months later. How ever time. At this point, I get a call from a recording from a T and t, saying I got a bill.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"A look and see what options We do have to get that arrangement set, so it sounds like. Basically, you have the a C, p discount where it was free, and it's to Bill you, and you just want aware of Uh of the charges. And you wanted to extended.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"But actually the arrangements already been made on the bill. I just want to? Why? Why? It's not being honored. I mean, it's I I online right now, and I already made arrangements on the bill the twenty eighth of this month.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,It,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"It OK, so let me look into this.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,But just It's,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"I'm gonna let you go ahead and pull it up bring you up to date. And what's going on, because you're like a fourth person I have talked to already this morning, so this is just. It's It's a little bit too much and then that I want to know what Internet plan and a my on because my streaming service is.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,I'm sorry.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Either is too slow. Or, it's not strong enough?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Only It's only me here?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Got it, OK?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,So it's not like anyone else is using the other devices is no other devices plugged in. So I'm I must be on like the the lowest lowest of the lowest speed.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Let's see, I'm gonna take a look at that, too, for you here, um, also want to make sure we still have the best phone number on file to reach you by phone or text with information about your services. It shows Two, four, {voice.truncateDigits89:* * * * * * * *}.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,OK.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,You,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Alright, just a moment.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,That's correct.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,What department is is.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,pulling up your payment?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I'm,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,region Jones?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,What department.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,retention,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,retention and retention is for what?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Yeah, I was calling to cancel? Because I was saying, I mean? Maybe I can just I mean, everybody offer Internet these days.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,If you calling to cancel.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,It's just that I've been with a T and t the longest.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"So it would really be the same to move me have a customer, because I've been with a T and t for a minute with wireless service and Internet.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I sure do.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Be yeah?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Yeah, they said that it's still It seems to be It's overdue it need to be paid the Thirty something about the thirty two dollar amount needed to be paid, and I'm like it can be paid today. And it's not gonna be paid this week.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"So I, but they're not going. It's already arrangement set up. I just don't want my my service is interrupted so if they get interrupted just come get the box and I just go with another company.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"OK, I do have a question, because I do see you, ha You do have an arrangement set, so when you were speaking with previous representative What was the issue. They said that your service would still be interrupted. Because if the arrangement is set your secure Until that day.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Bye.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"See, saying.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Let me double check it because they'll still send the notifications. Bye. Did they tell you like a date did they give you a date that it would be interrupted. If you didn't make the payment.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,That they They can't saying just the past due need to be paid today. And I'm like I'm not I pay I didn't even know I had a bill. I don't have it.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"OK, uh,",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Need,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,It shows?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Let's see.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Sure. Hopefully, you can help you out.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,OK.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"They got you talking on a retention is I I'm glad you in probably the last person I spoke with probably I can't even understand even with being said, but I can understand you very clear.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Make somebody pay a bill. That's know anything about.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Yeah.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"And that's what's confusing? Because usually If it's an arrangement that I understand that you know that balance was, I guess.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Due,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I made the arrangement.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,See the reason they?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Yeah, they just called me, this is not a call this week, so I just hurry up and did an arrangement. But I've just been to a funeral, and all, so now I have time to get on the phone and actually speak to someone there because I didn't have time, uh, you know, for the letter, I mean for the you know earlier. Part of the week, but now that I have time today. The call somebody. That's why I decided to call?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,In July.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,You did you get what I'm saying?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Yeah, absolutely.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Because I didn't I hadn't had time, but even even before then. It just see if I didn't even call or no one. I mean, how they my services. Just probably would been cut. I guess.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"OK, good.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Well, what I'm gonna do, um, if you could stay on the line with me. I'm just gonna reach out to collections just to double check. Because on my end. It doesn't show that it's gonna be interrupted. Because you have the arrangement. So I'm just gonna double with them, just to be a hundred percent sure.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Yeah.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I have to speak to.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Um,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Do I have.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I paying?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Yeah.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Point.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,You,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Since you're on the access plan, it's It's fifteen dollars. And it's Internet eighteen, uh, which gives you eighteen megabytes per second that typically support about six connected devices at a time, um, it's not on higher end of the speeds. It's kind of like a a medium.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Oh,",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Don't have multiple devices.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Level speed, so it's not really a top speed, so you could run into issues, if you are like streaming or have multiple devices connected at once, um, the only thing.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"No, OK?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,I'm sorry.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Yeah, no? No. No problem, um",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Not the culture, with not the cutter with them now. I was just thinking I'm What is the next What is the next internet speed, then, because I just It's only me here. It's not No, it's not her know devices just stream is awfully slow.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"And I was, you know.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Just got a chance even to turn the T. V on I haven't even been here?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,Um,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Yeah, and just for like comparisons like for me, I'm an internet one hundred and it's just me and",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"That's so This one is eighteen megabytes per second, so you can definitely run into buffering issues with it. It's just that with the access plan, that is the top speed available they do have Um Internet error now available in your area and that can get you up to about two hundred megabytes per second.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,OK.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"That plan is a little bit more because they don't have that same discount available, so it is about sixty dollars a month, but with the access This is actually the the top speed. They currently have.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Yeah, yeah?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"It's Internet error, OK?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"It so Internet, OK? Well, I guess we get one thing rectified first and see if I even want to stay with a T and t.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,OK.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Even say with a T and t you maybe I can find something cheaper. I don't know we'll see.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Not so much the sixty dollars, but let's I mean, we can just rectify I let you go ahead and check with you were gonna check for the first, so we can get one thing straightened out first.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"OK, OK?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Thank you.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,Sure.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Righty well stay on the line with me, it's just gonna be a brief hold. No problem. Thank you.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,OK.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,You How can I assist you?,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Yeah, this is Kenya I'm calling from broadband billing the customer's name is the refund dire.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,"Hello, thank you for choosing a T and t. My name is Jim or May I have your full name, please?",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,So if she have arrangements set the service not gonna interrupt the account.,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"Um, and I just really had a question, because she's in treatment. She just spoke with someone She has an arrangement set, but they told her that her service will still be interrupted just wanted to double check to see if that was correct, because she does have arrangement set.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,On so after the arrangement the,,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_CUSTOMER,"After the Yeah, that's what I thought, but for some reason, someone she had spoke with before me, and They noted like it was still be interrupted. If she didn't make the payment, but she She does have it set, so she should be good with the arrangement that she has.",,,
01J4VHMTG7WK9Y23XFE62HGXSC,SENDER_AGENT,I'm not being if they told her that me they don't see any arrangement?,,,
